id,relaxation_step_number,formation_energy_ev_natom,bandgap_energy_ev
1096,0,-0.3424708150487277,0.66541605
1096,1,0.3424703156815667,0.66547187
1096,2,0.34246940287630423,0.66545954
1096,3,0.3424683491175529,0.66527293
1096,4,0.34246767818331136,0.66497387
1097,0,-0.21994195236402447,1.9860505
1097,1,0.2172124476692261,2.05253879
1097,2,0.2164567233012349,2.07033465
1097,3,0.21594289174572626,2.09072241
1097,4,0.21567226767729156,2.09839724
1097,5,0.2155324636169098,2.1025727
1097,6,0.2154686723588384,2.10679037
1097,7,0.2154391648764431,2.10722229
1097,8,0.2154260364295624,2.10934179
1097,9,0.2154197023719462,2.11013829
1097,10,0.2154164801868319,2.11068651
1097,11,0.2154147232977266,2.11099536
1097,12,0.2154137164234271,2.11121188
1097,13,0.21541293454902188,2.11147505
1098,0,-0.2797625831954065,1.19300013
1098,1,0.2797326710060588,1.19260825
1098,2,0.279665810703591,1.19092991
1098,3,0.2796502663295541,1.19113175
1098,4,0.2796315197701915,1.19087377
1098,5,0.2796202463287045,1.19147766
1098,6,0.2796151747679687,1.19093868
1098,7,0.27961080757449963,1.19092939
1098,8,0.2796070925614913,1.19057545
1098,9,0.2796057894374826,1.19067409
1098,10,0.279604436000227,1.19017433
1098,11,0.27960378476564074,1.19006762
1098,12,0.2796033385129704,1.18997094
1098,13,0.2796030478748435,1.18999045
1099,0,0.06679175839053643,2.32446065
1100,0,0.17685438758689995,3.06125936
1101,0,-0.2852244743189658,1.58569131
1101,1,0.2823395199447987,1.64317768
1101,2,0.28150360150903003,1.64395505
1101,3,0.28090677556974697,1.67763638
1101,4,0.28064706650184235,1.6819110000000002
1101,5,0.2805400502529665,1.68933019
1101,6,0.2804739499333664,1.68415429
1101,7,0.2804283074510749,1.68387392
1101,8,0.2803833399502764,1.68099645
1101,9,0.28034923399900435,1.67997115
1101,10,0.2803197043249384,1.67964397
1101,11,0.2802992502529378,1.67905524
1101,12,0.2802845411861199,1.67820917
1101,13,0.28027194087371754,1.6782740000000003
1101,14,0.2802615721248003,1.67818088
1101,15,0.2802552358753019,1.67703458
1101,16,0.2802487599365122,1.67716699
1101,17,0.2802445602537773,1.67673376
1101,18,0.2802434655677644,1.67555769
1101,19,0.28024628119055706,1.67639348
1101,20,0.28024170182106894,1.67658604
1101,21,0.280240669626437,1.67778926
1101,22,0.2802397574396309,1.67782317
1102,0,-0.3175924728202517,0.43304735
1102,1,0.3134560621947457,0.46032132
1102,2,0.31271307345377863,0.47663459
1102,3,0.3123385615799634,0.48920882
1102,4,0.3120114990815637,0.49336366
1102,5,0.3118491427994741,0.49369175
1102,6,0.31171901156994863,0.49302802
1102,7,0.311655684690777,0.49150282
1102,8,0.3116105309527484,0.49059938
1102,9,0.31158748155576177,0.49142708
1102,10,0.3115696809618385,0.49278257
1102,11,0.31155411092186114,0.49365949
1102,12,0.3115413903105946,0.49399782
1102,13,0.3115311290639511,0.49420598
1102,14,0.3115266734312172,0.49422435
1102,15,0.31152355470112525,0.49419926
1102,16,0.3115215065736265,0.494208
1102,17,0.31151956782196066,0.49426415
1102,18,0.3115176147002785,0.49434831
1102,19,0.3115154896840977,0.49443416
1102,20,0.3115134628023952,0.49451753
1102,21,0.31151194158155704,0.49457639
1102,22,0.3115111365696066,0.49461127
1102,23,0.3115108353085816,0.4946325
1102,24,0.31151062032222404,0.49465632
1103,0,-0.08181735020116321,4.62984602
1103,1,0.08175413582648616,4.63217565
1103,2,0.08164463832599722,4.63668733
1103,3,0.08148430988740074,4.64459317
1103,4,0.08128767520020119,4.6544882
1103,5,0.0810094873872913,4.6671499
1103,6,0.08061196613880384,4.68951601
1103,7,0.08045105176279321,4.72289716
1103,8,0.08042133770004511,4.74029727
1103,9,0.08031731332494019,4.73016466
1103,10,0.08041190613766958,4.71659942
1103,11,0.08031409270188307,4.72312811
1103,12,0.08032434332562842,4.7209818
1103,13,0.08031178520013782,4.72308022
1103,14,0.08031218551195707,4.7238945
1103,15,0.08031075301232704,4.72334958
1103,16,0.08031120051327889,4.7234625
1103,17,0.08031079238890015,4.72342681
1104,0,-0.2071759644195481,3.49800051
1104,1,0.2071765197251807,3.49841219
1104,2,0.20717548379252548,3.49814253
1105,0,-0.10565312858034304,3.89786513
1105,1,0.10327160274300697,4.00190166
1105,2,0.10311431524314683,4.02908489
1105,3,0.10307985357940196,4.03218452
1105,4,0.10305528107892314,4.03091589
1105,5,0.10305212774710526,4.02890654
1105,6,0.1030505352491673,4.02769202
1105,7,0.10304934024588874,4.02776704
1105,8,0.10304837774583576,4.02853316
1106,0,-0.2767558142750204,2.30979475
1106,1,0.27402081802392786,2.37494215
1106,2,0.273819701769753,2.42365393
1106,3,0.27305498614623497,2.41255731
1106,4,0.2728490714525833,2.40024447
1106,5,0.27276538270598394,2.40365577
1106,6,0.2727352748934209,2.40723159
1106,7,0.2727173158291407,2.40803416
1106,8,0.27270655989013903,2.40671396
1106,9,0.2726987464575359,2.40705794
1106,10,0.2726904348946846,2.40513533
1106,11,0.2726846652058157,2.40497439
1106,12,0.2726799302126892,2.40459793
1106,13,0.2726775664632441,2.40411251
1106,14,0.2726758055177925,2.40395432
1106,15,0.2726745773998118,2.40333849
1106,16,0.2726732408336829,2.40272464
1106,17,0.2726723067735293,2.40246224
1106,18,0.2726717152108904,2.40232952
1107,0,-0.25092916233916185,2.49925119
1107,1,0.24849568421814186,2.58852841
1107,2,0.24798582046969386,2.61570966
1107,3,0.24769260920948002,2.62902604
1107,4,0.2475428998332063,2.63228134
1107,5,0.24746068921558614,2.6301014
1107,6,0.2474081385844329,2.63010516
1107,7,0.24737390671361936,2.63077794
1107,8,0.2473501332769956,2.63252625
1107,9,0.2473334354635881,2.6335245
1107,10,0.2473220498450246,2.63370404
1107,11,0.24731470640290354,2.63302259
1107,12,0.2473096042194811,2.63217625
1107,13,0.2473054635902372,2.63150417
1107,14,0.24730170046495914,2.63121784
1107,15,0.2472986642169417,2.63134259
1107,16,0.24729643421778744,2.63160665
1107,17,0.24729515453145726,2.63168327
1107,18,0.2472942270287604,2.63149625
1107,19,0.24729359765842676,2.63110086
1107,20,0.24729304108404904,2.63063267
1107,21,0.24729262859182197,2.63030688
1108,0,-0.28485991608249606,1.00582328
1108,1,0.2848621973316767,1.00451176
1109,0,-0.22683486757614446,2.52670691
1109,1,0.2252253975802887,2.57806728
1109,2,0.22462834320322145,2.60764408
1109,3,0.2241895969564212,2.61570192
1109,4,0.2240330622635156,2.61612955
1109,5,0.2239349400770152,2.61839424
1109,6,0.22390510507648287,2.62197346
1109,7,0.223889935700754,2.6222024
1109,8,0.2238855585164856,2.62099016
1109,9,0.2238810078915776,2.62114395
1109,10,0.22387754163901266,2.62115314
1109,11,0.22387610351870532,2.62055004
1109,12,0.22387498633179348,2.62039278
1109,13,0.22387475945379265,2.62022635
1109,14,0.22387439882550095,2.62021905
1110,0,-0.19667376409415738,1.29166154
1110,1,0.19450888379651587,1.32335554
1110,2,0.1937964894023025,1.3845951
1110,3,0.1924713394146238,1.38247919
1110,4,0.19206483597372426,1.38542042
1110,5,0.1917995903386327,1.37906213
1110,6,0.1917954019154422,1.39491327
1110,7,0.1917058775325131,1.39550174
1110,8,0.19169835504726507,1.3879582000000001
1110,9,0.1916622434691817,1.3937321000000003
1110,10,0.19165513816915336,1.39410784
1110,11,0.1916341575270053,1.39236566
1110,12,0.19161446503858315,1.39066688
1110,13,0.19160192910931076,1.38775683
1110,14,0.1915929422102636,1.38722566
1110,15,0.1915871200435504,1.38646992
1110,16,0.19158133442033431,1.38572606
1110,17,0.1915746172198851,1.3843428999999998
1110,18,0.19156972910423065,1.38326297
1110,19,0.19156653690515668,1.38265623
1110,20,0.1915651656599948,1.38228098
1110,21,0.1915629528411955,1.38151905
1110,22,0.19156128284521398,1.38114274
1110,23,0.1915599881613161,1.38072112
1110,24,0.19155900939949788,1.38027563
1111,0,0.14698227519147622,2.3774704
1112,0,-0.10782674154597771,3.45456828
1112,1,0.1070331259188606,3.49337274
1112,2,0.10645651560480474,3.51772145
1112,3,0.10654348716798268,3.56909726
1112,4,0.10622664842230732,3.5507155
1112,5,0.10622403279285207,3.5500147000000006
1112,6,0.10616938529437904,3.5491152
1112,7,0.10618739685924083,3.54708703
1112,8,0.1061659562310524,3.54692472
1112,9,0.10617199216994776,3.54697048
1112,10,0.10616500060677936,3.54724634
1112,11,0.10616901810863057,3.54746907
1112,12,0.10616790404583297,3.54753558
1112,13,0.10616671873322048,3.54785702
1112,14,0.10616611404657306,3.54795974
1112,15,0.10616651904456376,3.54812835
1113,0,-0.16483848021380254,1.60994829
1113,1,0.16371015395634458,1.72176557
1113,2,0.1625843855072162,1.75584199
1113,3,0.16197892895434052,1.71154747
1113,4,0.1617649655236164,1.71772356
1113,5,0.161705744885694,1.72693559
1113,6,0.16165454990186845,1.72416058
1113,7,0.1616482817735232,1.72331708
1113,8,0.16163624677574262,1.72402907
1113,9,0.16163239426532527,1.72505632
1113,10,0.16162763708052807,1.72543854
1113,11,0.1616238764472655,1.72526459
1113,12,0.1616210302017862,1.72549236
1113,13,0.16161941583050066,1.72559218
1113,14,0.16161836927494733,1.72537233
1113,15,0.16161783802090213,1.72496281
1114,0,-0.25694456406199606,1.74388033
1114,1,0.25325211843664874,1.84348971
1114,2,0.2527677146827045,1.87595626
1114,3,0.2525765828067961,1.88842682
1114,4,0.25245578719477635,1.89225046
1114,5,0.25239666407287586,1.89043903
1114,6,0.2523616265716555,1.88750121
1114,7,0.2523420615580108,1.88550587
1114,8,0.2523269028097275,1.88469356
1114,9,0.25231576031728764,1.88498103
1114,10,0.2523065209425113,1.88592837
1114,11,0.25229983157259994,1.88686304
1114,12,0.252294677811733,1.88748322
1114,13,0.25229125531041063,1.88759259
1114,14,0.2522889728061273,1.88739869
1114,15,0.2522875315662532,1.88712817
1114,16,0.2522865065657243,1.88692199
1114,17,0.2522857215626573,1.88685645
1115,0,-0.14637145336564572,1.69549653
1115,1,0.1463714049259579,1.69506115
1115,2,0.14637184242928925,1.6940220000000001
1115,3,0.1463712680470053,1.69512002
1115,4,0.1463709758627374,1.69514785
1115,5,0.1463710264852125,1.69539037
1115,6,0.1463708993014734,1.69515633
1115,7,0.1463707783659629,1.69525248
1115,8,0.1463708424307697,1.6957193
1115,9,0.1463706718004687,1.6953173
1115,10,0.1463706389949948,1.69575033
1115,11,0.14637053523983926,1.69547846
1115,12,0.146370501806814,1.69549498
1116,0,-0.3275029575706867,2.28889296
1116,1,0.3275716894495417,2.30361362
1116,2,0.32749214444720565,2.28822149
1116,3,0.32749634945048456,2.28594334
1116,4,0.3274850156958564,2.28565591
1116,5,0.3274844988254699,2.28280723
1116,6,0.3274820931983413,2.28195167
1116,7,0.32747941007528425,2.28255428
1116,8,0.3274783069491605,2.28311375
1116,9,0.3274765213245701,2.28253562
1116,10,0.3274754000722169,2.28215317
1116,11,0.3274745556973357,2.28176117
1116,12,0.3274741713221374,2.28180771
1116,13,0.327474181949583,2.28123661
1116,14,0.32747439694503555,2.28107318
1116,15,0.32747427944741503,2.2808769
1116,16,0.3274741681980231,2.28078206
1117,0,-0.25370520177602884,0.84263988
1117,1,0.2490191955439513,0.92638552
1117,2,0.24850890615198296,0.98095767
1117,3,0.2481990242813481,0.99279367
1117,4,0.254034038662212,0.9280457000000001
1117,5,0.2502117342919519,0.98133594
1117,6,0.2479073042923119,0.98641961
1117,7,0.2478108874129248,0.9764103000000001
1117,8,0.2477593205367157,0.97769162
1117,9,0.2477267005451722,0.98377164
1117,10,0.24770815678493815,0.98263119
1117,11,0.24769085179286776,0.98138035
1117,12,0.24767694865659,0.98044102
1117,13,0.24766485554209794,0.98015118
1117,14,0.24765228241449225,0.98049353
1117,15,0.2476427617875743,0.98096058
1117,16,0.24763613866525705,0.98123667
1117,17,0.2476309905432572,0.98113153
1117,18,0.2476265505356423,0.98073165
1117,19,0.24762258677583304,0.9802105999999999
1117,20,0.24761902990576345,0.97982583
1117,21,0.2476157874116325,0.97969579
1117,22,0.2476131211733445,0.97988674
1117,23,0.247610751157481,0.98026159
1117,24,0.24760912427154835,0.98062676
1117,25,0.2476079024199862,0.98087484
1118,0,0.01926251435179438,2.88424045
1119,0,-0.1759606613086362,1.78405893
1119,1,0.17596039443560585,1.78277093
1120,0,-0.3266507654916495,0.54668617
1120,1,0.3266103679925436,0.55689111
1120,2,0.32660099048371194,0.56015642
1120,3,0.32659649736160645,0.56098299
1120,4,0.3265934517366986,0.56049799
1120,5,0.3265918617398711,0.55960119
1120,6,0.32659075111951097,0.55844648
1120,7,0.32658994361554505,0.55762468
1121,0,-0.08577167616749648,0.97937552
1121,1,0.08577678709116299,0.98044942
1121,2,0.08577305488870479,0.97984701
1122,0,-0.37267256048835407,0.96077573
1122,1,0.37263610674926895,0.94996856
1122,2,0.3726301148617495,0.94969771
1122,3,0.3726235198610084,0.94883107
1122,4,0.3726204823669832,0.94842332
1122,5,0.3726169667424983,0.9473379000000001
1122,6,0.3726147461202345,0.94670134
1122,7,0.3726128198650258,0.94604588
1122,8,0.3726115442441369,0.94593771
1122,9,0.37261037299686,0.94618272
1122,10,0.3726095148704189,0.94647727
1122,11,0.3726087536142586,0.9468591000000001
1122,12,0.3726082398679864,0.94698066
1123,0,-0.10646922570686002,2.84158967
1123,1,0.10637178164415673,2.84453
1123,2,0.10620668758292597,2.85031118
1123,3,0.10597794633213198,2.86066309
1123,4,0.10571265820090048,2.87216083
1123,5,0.10534491882481234,2.89038016
1123,6,0.10487961257695133,2.91184499
1123,7,0.1048115832008989,2.94528217
1123,8,0.10473277382516244,2.94810992
1123,9,0.10470676945260493,2.93690345
1123,10,0.10469185820511484,2.93380461
1123,11,0.10466882382843323,2.93891493
1123,12,0.1046662182034197,2.93875309
1123,13,0.104666042889221,2.93714401
1123,14,0.10466640508184356,2.93733064
1123,15,0.10466403289228764,2.93801091
1123,16,0.10466439538959094,2.93817879
1123,17,0.10466410695244123,2.93835188
1123,18,0.10466447289218196,2.93854768
1124,0,-0.14147380907161278,1.274495
1124,1,0.1414762350214005,1.27573236
1124,2,0.14147404188406654,1.27490883
1125,0,-0.04527308206888847,1.27900017
1125,1,0.045274818639882135,1.27880813
1125,2,0.045273200503288535,1.2786999
1125,3,0.045274144249560784,1.27878566
1125,4,0.04527342145593138,1.27870679
1125,5,0.045273303639987716,1.27883553
1126,0,-0.33809966304943373,1.81963921
1126,1,0.3380588417985564,1.81624325
1126,2,0.3380515286789887,1.81379867
1126,3,0.3380475099265823,1.81192005
1126,4,0.3380443780497444,1.81053235
1126,5,0.33804233180035226,1.80963934
1126,6,0.33804065179992904,1.80904933
1126,7,0.3380391930522819,1.80859971
1126,8,0.3380377543044233,1.80821095
1126,9,0.338036833049955,1.80794494
1127,0,-0.48744812591394293,1.34203097
1127,1,0.4874354421644966,1.35269596
1127,2,0.487430151542867,1.35106569
1127,3,0.4874322171599488,1.35325114
1127,4,0.4874262365410687,1.35156408
1127,5,0.4874245246628561,1.34965929
1127,6,0.4874221015415969,1.34883223
1127,7,0.4874212571667158,1.34878303
1127,8,0.4874190309146798,1.34791131
1127,9,0.4874181521608989,1.34725837
1127,10,0.4874167490379477,1.34716692
1127,11,0.4874152202864934,1.34616666
1127,12,0.4874138640388992,1.34637103
1127,13,0.487412920292627,1.34533061
1127,14,0.4874114834092325,1.34343028
1127,15,0.4874108196599991,1.34256069
1127,16,0.4874101984114532,1.34217307
1128,0,-0.1429519996554518,3.22912709
1128,1,0.1410218727778556,3.31059005
1128,2,0.14073218027988332,3.32848615
1128,3,0.1405095071550022,3.34595031
1128,4,0.14043311434306815,3.34989305
1128,5,0.14036323246727989,3.35027265
1128,6,0.14032495340416062,3.34789155
1128,7,0.14029598527940834,3.34463793
1128,8,0.14027689371687302,3.34233692
1128,9,0.14026003309481894,3.34094125
1128,10,0.1402457627818876,3.34055543
1128,11,0.1402347446537533,3.34112888
1128,12,0.14022556434156286,3.34204845
1128,13,0.14021826371845236,3.34269671
1128,14,0.14021181184034506,3.34286028
1128,15,0.1402068659035649,3.34254945
1128,16,0.14020336684097856,3.34206563
1128,17,0.1402012227799787,3.34173571
1128,18,0.14019988496784208,3.34165226
1128,19,0.14019901153005776,3.34178835
1129,0,-0.35259165646493784,0.7412352
1129,1,0.35259569332993124,0.74083658
1129,2,0.35258730178611586,0.74049036
1129,3,0.3525874592742184,0.73940034
1129,4,0.3525849408288195,0.73902188
1129,5,0.352583768653858,0.7369989
1129,6,0.3525822133451584,0.73935894
1129,7,0.3525816895853495,0.7385784000000001
1129,8,0.35258143365354044,0.73722983
1129,9,0.35258034520666115,0.7379230999999999
1129,10,0.3525806058314629,0.73809254
1129,11,0.3525813061423833,0.73783489
1129,12,0.35258051741038793,0.73766027
1129,13,0.35257947301943204,0.73727998
1129,14,0.35257901770819444,0.73726957
1129,15,0.35257883928352385,0.73663325
1129,16,0.3525782539691136,0.73584115
1129,17,0.3525776474089071,0.7351312
1130,0,-0.1835410384410352,1.33869281
1130,1,0.18353194260271266,1.33480558
1130,2,0.18353121342443046,1.33439899
1131,0,-0.21996030254740617,0.72774212
1131,1,0.21466866881382884,0.81429362
1131,2,0.21385082005508596,0.84238244
1131,3,0.21359339505579555,0.84916309
1131,4,0.2133194419184292,0.84888435
1131,5,0.2132075038025505,0.84468413
1131,6,0.21312553755706176,0.8411544
1131,7,0.2130710294295568,0.84021901
1131,8,0.21302167257090326,0.84106723
1131,9,0.21298541067153565,0.84248414
1131,10,0.21295012504197075,0.84348964
1131,11,0.2129115188108699,0.84329802
1131,12,0.21286857567247355,0.84174261
1131,13,0.2128270938192145,0.83956004
1131,14,0.21279177442920627,0.83791229
1131,15,0.212764480675105,0.83752459
1131,16,0.21274511444062227,0.83831844
1131,17,0.21273031694363453,0.83971662
1131,18,0.21271768631777374,0.84097464
1131,19,0.2127065231979941,0.84146374
1131,20,0.21269711942295544,0.84093947
1131,21,0.212689434447384,0.83975493
1131,22,0.21268304819386685,0.83852254
1131,23,0.21267704069032334,0.83751813
1131,24,0.21267230942612514,0.83708197
1131,25,0.2126687819327344,0.83712478
1131,26,0.2126658750603383,0.83741555
1131,27,0.21266311256113116,0.83759476
1131,28,0.2126602969292435,0.83746301
1131,29,0.2126578031675308,0.83696819
1131,30,0.2126560813121614,0.83637292
1131,31,0.21265498504362768,0.83585318
1132,0,-0.15753379526358913,1.30105086
1132,1,0.17113111214712262,1.40509951
1132,2,0.1628944102776586,1.33905525
1132,3,0.15717628495622193,1.33385184
1132,4,0.15631477463102786,1.34323877
1132,5,0.15528911557339595,1.34921238
1132,6,0.15441847026522734,1.3568425
1132,7,0.15341049058406495,1.38880745
1132,8,0.15402246026496869,1.39631514
1132,9,0.15342901964686462,1.3984522
1132,10,0.1532574774500972,1.38687339
1132,11,0.15308720714529045,1.39698427
1132,12,0.15303132307963094,1.39879998
1132,13,0.15301218589229393,1.39807078
1132,14,0.1529921249493782,1.39788798
1132,15,0.15298271495339574,1.39754811
1132,16,0.1529783349542413,1.39731733
1132,17,0.15297659683710665,1.39675917
1132,18,0.15297631620342145,1.39705584
1132,19,0.15297628651751438,1.39738237
1132,20,0.15297569276299328,1.39751002
1132,21,0.15297482339519775,1.39734417
1132,22,0.15297416839530342,1.39730211
1132,23,0.15297378151444718,1.39742052
1132,24,0.15297355965230966,1.39752759
1132,25,0.1529732733979472,1.39751053
1133,0,0.09220520389135343,1.42193458
1134,0,-0.35448174648081476,1.32940117
1134,1,0.3516944189868809,1.36854192
1134,2,0.35076061960353394,1.42928571
1134,3,0.3500502024235175,1.43926138
1134,4,0.3496778936641931,1.45020336
1134,5,0.3495312167888187,1.45152334
1134,6,0.3494407814832812,1.45905132
1134,7,0.34938236366542696,1.45688008
1134,8,0.3493362789868115,1.45584874
1134,9,0.3492899617958756,1.4537909
1134,10,0.34925423179629433,1.45109671
1134,11,0.3492251511761424,1.45216485
1134,12,0.3492021949205082,1.44938284
1134,13,0.34918714086416003,1.45068662
1134,14,0.3491766274237307,1.44862307
1134,15,0.3491720058536885,1.44896835
1134,16,0.3491685189783311,1.4476228
1134,17,0.34916583304038795,1.44728426
1134,18,0.3491640767879289,1.44745706
1134,19,0.34916298679490865,1.44728283
1134,20,0.3491620699151099,1.44793897
1134,21,0.3491614446102176,1.44799896
1135,0,-0.41685336319460475,0.58334135
1135,1,0.4168413525803771,0.60613684
1135,2,0.4168298625791067,0.60760054
1135,3,0.4168288575783663,0.6087829
1135,4,0.4168176650728128,0.60334389
1135,5,0.4168173188281799,0.60552772
1135,6,0.41681118944325135,0.6048143
1135,7,0.4168075813231553,0.60205414
1135,8,0.4168043275785749,0.60025191
1135,9,0.41680166819787706,0.59999313
1135,10,0.4167980544480088,0.60014505
1135,11,0.4167955200773577,0.59917722
1135,12,0.41679332633066224,0.59929312
1135,13,0.4167921763200866,0.59948991
1135,14,0.4167915219477436,0.59941052
1135,15,0.4167911388231005,0.59939804
1136,0,0.0899441102410492,1.20228406
1137,0,-0.2895555963914376,0.29498569
1137,1,0.28514073263067985,0.35371028
1137,2,0.2844910320163763,0.37996588
1137,3,0.2840791782728047,0.39463083
1137,4,0.2837872113741469,0.40545961
1137,5,0.2835582613806764,0.40470935
1137,6,0.2834064964008576,0.41029189
1137,7,0.2832562820185558,0.4158774
1137,8,0.2831857520322956,0.42081741
1137,9,0.2831383295233536,0.42588216
1137,10,0.2830977069970686,0.43018033
1137,11,0.2830674182587245,0.43339467
1137,12,0.2830425501451828,0.43564090000000005
1137,13,0.2830221032490954,0.43735509
1137,14,0.2830061713757459,0.43874816
1137,15,0.2829957820176787,0.43949066
1137,16,0.28298747949520475,0.43952269
1137,17,0.2829797457707173,0.43892849
1137,18,0.2829722632668563,0.43858077
1137,19,0.2829647570069937,0.43841181
1137,20,0.2829566070067813,0.43866411
1137,21,0.2829487213784887,0.43922868
1137,22,0.28294161887970404,0.44002761
1137,23,0.2829355726498761,0.44079541
1137,24,0.28293040826611104,0.44126249
1137,25,0.2829260476391937,0.44129347
1137,26,0.28292154951486737,0.44089154
1137,27,0.2829169945107424,0.44010145
1137,28,0.2829119651323708,0.43886598
1137,29,0.282908056396991,0.43781803
1137,30,0.2829046182523598,0.4370327
1137,31,0.2829022745208931,0.43645264
1137,32,0.28290072514209896,0.43613336
1137,33,0.2829001807549503,0.43568526
1137,34,0.28289965324802324,0.43594432
1137,35,0.2828992051399837,0.43590456
1137,36,0.28289893014516565,0.43601385
1138,0,-0.2599695630942733,1.07824506
1138,1,0.2592000480944989,1.0846364
1138,2,0.2586852171589271,1.08472577
1138,3,0.2599702255974989,1.11127086
1138,4,0.2590699843494804,1.10256773
1138,5,0.2585006874778628,1.09645828
1138,6,0.25834075840975856,1.11831142
1138,7,0.2582259327937209,1.10871766
1138,8,0.25816772216785466,1.11066815
1138,9,0.25814061685196066,1.11140193
1138,10,0.2581274599651806,1.11411402
1138,11,0.2581167471726076,1.11370124
1138,12,0.2581072777866211,1.11457049
1138,13,0.258100092796667,1.11470999
1138,14,0.25809360966377426,1.11355879
1138,15,0.2580889499677141,1.11282534
1138,16,0.258086754975011,1.11144618
1138,17,0.2580855762244028,1.11113441
1138,18,0.25808462683926336,1.11079919
1138,19,0.2580836540346354,1.11082197
1139,0,-0.12393774774864141,3.96517681
1139,1,0.12140824774633074,4.0846617
1139,2,0.12132997357639395,4.09198201
1139,3,0.1213072635800927,4.09181749
1139,4,0.12129950191592798,4.09031703
1139,5,0.12129530191486992,4.0888095
1139,6,0.12129363608437416,4.08828115
1139,7,0.12129273524806194,4.08829752
1139,8,0.1212922594140764,4.08857155
1140,0,-0.3160360109541216,0.02345881
1140,1,0.3160264221878606,0.03954455
1140,2,0.3160043146999669,0.03687162
1140,3,0.31602419967384776,0.0326091
1140,4,0.3160038146961597,0.03617729
1140,5,0.3160067484350293,0.03644365
1140,6,0.3160055871921941,0.0368189
1140,7,0.31600511156284483,0.03776484
1140,8,0.3160053109422733,0.03882434
1140,9,0.31600531405274523,0.0387049
1140,10,0.3160058040521108,0.03859785
1140,11,0.31600618405718706,0.03871212
1140,12,0.3160065359224973,0.03871842
1140,13,0.31600618405718706,0.03898029
1140,14,0.31600549031281844,0.03904809
1140,15,0.3160055728221778,0.03898609
1140,16,0.3160058296998613,0.03897171
1140,17,0.31600590780726634,0.0387353
1140,18,0.3160057872082689,0.03876236
1140,19,0.3160055996886513,0.03892023
1140,20,0.3160056353044638,0.03890777
1140,21,0.3160057115564996,0.03893319
1140,22,0.31600572718161857,0.03894778
1140,23,0.3160057409331785,0.03899884
1140,24,0.3160057078093814,0.0390049
1140,25,0.3160055253283645,0.03903482
1140,26,0.3160055615626334,0.03896099
1140,27,0.3160056359411101,0.03903388
1140,28,0.316005594067974,0.03899944
1140,29,0.3160055009357165,0.03896696
1140,30,0.3160054571890214,0.03906823
1140,31,0.31600551219526096,0.03912566
1140,32,0.316005698441586,0.03917051
1140,33,0.3160056159504165,0.03912877
1140,34,0.3160055565604125,0.03909888
1140,35,0.3160055728221778,0.03912741
1140,36,0.3160057221793977,0.03921283
1140,37,0.316005811564537,0.03919679
1140,38,0.3160058777939412,0.03917587
1140,39,0.3160058484354522,0.03914743
1140,40,0.31600573154719314,0.03913902
1140,41,0.31600548969436204,0.03924055
1140,42,0.3160052959356108,0.03925281
1140,43,0.3160048540667049,0.03927949
1141,0,-0.13619227502204012,1.62858802
1141,1,0.13619285407912685,1.62967056
1141,2,0.13619200251923758,1.62882954
1142,0,0.049697644772095366,2.5652264
1143,0,-0.10559487265709322,1.77010311
1143,1,0.10559492171523743,1.77063623
1143,2,0.10559537140579778,1.77041155
1144,0,0.3357458359096199,1.99846054
1145,0,-0.08610138790800193,4.65620689
1145,1,0.08610154353164035,4.65596938
1145,2,0.08610117040689147,4.65616124
1146,0,-0.07226735677249962,0.98733627
1146,1,0.0722733574002632,0.98881388
1146,2,0.0722685733489925,0.98788606
1147,0,-0.2774047634375165,1.48368805
1147,1,0.2757009456399828,1.51940539
1147,2,0.2742563972060452,1.56710396
1147,3,0.2735446700171451,1.61421005
1147,4,0.27334196938682004,1.61424633
1147,5,0.2731575678262743,1.61535844
1147,6,0.27307114032737445,1.6161141
1147,7,0.2730070650068228,1.6202253
1147,8,0.2729770425139577,1.61942384
1147,9,0.2729537812774652,1.61799712
1147,10,0.2729398650080839,1.6161922
1147,11,0.27292978502373444,1.61533615
1147,12,0.2729215053295775,1.61535224
1147,13,0.27291447408060776,1.61611341
1147,14,0.27290916157653555,1.61706839
1147,15,0.2729049909612513,1.61768969
1147,16,0.2729018056379573,1.61778269
1147,17,0.2728991640833556,1.617353
1147,18,0.2728971181386441,1.61667628
1147,19,0.272895542839251,1.61609635
1147,20,0.27289429750453564,1.61569158
1147,21,0.27289349938655505,1.61547495
1147,22,0.2728928765645833,1.6155705
1147,23,0.2728921878224355,1.61571308
1147,24,0.2728916959495109,1.61571531
1147,25,0.2728912787642912,1.61558405
1147,26,0.27289077876048395,1.61530073
1148,0,-0.24166951658116886,2.38110168
1148,1,0.2416697728313011,2.38110893
1148,2,0.2416735919996427,2.37769539
1148,3,0.2416650440773083,2.38066672
1148,4,0.24166637449525294,2.37913397
1148,5,0.2416641265790531,2.38021543
1148,6,0.2416635253302957,2.38016216
1148,7,0.2416635024110292,2.38049338
1148,8,0.2416630849165813,2.38032135
1148,9,0.24166287867046776,2.38020635
1148,10,0.2416627524144133,2.38062079
1148,11,0.2416629003255366,2.38111151
1148,12,0.2416628099126683,2.38081247
1149,0,0.1526753085090604,1.87369811
1150,0,0.040797545825625996,4.43298009
1151,0,-0.1338587446116435,1.47223483
1151,1,0.1338438530365238,1.47626781
1151,2,0.13381557366301422,1.47252604
1151,3,0.13382011180510744,1.47285382
1151,4,0.1337931080342969,1.4730021999999998
