id,lattice_vector_1_x,lattice_vector_1_y,lattice_vector_1_z,lattice_vector_2_x,lattice_vector_2_y,lattice_vector_2_z,lattice_vector_3_x,lattice_vector_3_y,lattice_vector_3_z
1116,9.81541912,-0.03993064,-0.08813817,4.9197001,2.88096834,-0.03774073,-0.39208064,-0.02933833,14.11767754
1117,5.43631599,-0.06156679,-0.02467194,0.08716819,9.55801248,-0.10891172,0.07641196,-0.03612576,9.85868159
1118,12.19213665,-0.02016116,0.01209497,0.00438248,3.00248944,0.01244926,-1.40554171,-0.01954542,5.60775541
1119,10.28575601,-0.06765325,-0.07448199,5.18151935,2.92864108,-0.02839601,-0.24508099,-0.09247226,14.18929066
1120,6.11081782,-0.13896118,-0.02871186,-2.92437852,5.38378071,0.13577217,-0.00186034,0.02621428,14.89024976
1121,10.09437053,0.00998464,0.01937605,0.01428174,10.13027226,-0.00618715,0.01536258,-0.00076307,10.08741162
1122,10.19720426,0.04807547,-0.1245599,5.05363186,3.03675843,-0.06583462,-0.22360636,0.00274185,14.61688937
1123,9.26942718,-0.03960588,-0.00011294,0.00622228,9.25712552,0.00235867,-0.02033362,0.01200115,9.26029863
1124,9.8425359,-0.04067371,0.06488978,-0.00952906,9.80000491,-0.01654492,0.03570284,0.03155658,9.8438448
1125,26.31058114,0.00832375,0.07429017,-0.00639327,6.53607884,-0.00245677,-1.29865438,0.00616083,5.9527725
1126,9.77968435,-0.18164544,-0.61678852,4.90255428,2.85613829,-0.23355778,-1.18386753,-0.11351982,14.21065294
1127,5.94165659,-0.02948805,-0.0819914,-2.90259636,5.1570416,-0.14530724,0.15780586,-0.12051514,14.79274303
1128,9.94999844,-0.07520275,-0.09050201,0.03106967,8.55778648,-0.05362199,0.01617769,0.05449908,9.24139586
1129,6.76184226,-0.0474616,0.05580671,-3.43519126,5.99348162,0.08680678,0.1312913,-0.07642348,24.51027642
1130,5.33361495,0.0536454,-0.0011069,-2.71291721,4.59147602,-0.00741824,0.00135898,0.02399946,14.14863012
1131,5.73989361,0.04678691,-0.14789308,0.10061435,9.63732229,0.13478091,0.03229867,0.04626687,9.85415795
1132,9.94675911,0.0010743,0.00163293,-0.00121637,9.95319895,0.00138859,-0.00146785,-0.00127624,9.99827553
1133,10.80844422,-0.121328,0.041347,0.14011374,9.15144764,0.0369042,-0.03886269,-0.03990241,9.88555315
1134,6.74467657,-0.07831806,-0.05091732,-3.27397791,5.66744609,0.01362567,-0.11959593,-0.02557834,23.73511434
1135,6.16498174,0.04875427,-0.14222709,-2.92908408,5.19557203,-0.08796634,-0.27994842,0.09058889,14.75173158
1136,11.03629512,-0.04448846,0.10619643,0.09101172,9.20120929,0.09171111,-0.13302458,0.03647767,9.98992579
1137,10.40142663,-0.27420584,-0.74922267,5.33235879,3.35315727,-0.3259001,-1.22118244,-0.02523606,14.86444914
1138,6.46928945,0.01146795,-0.01291855,-3.24024756,5.69388329,0.0584187,0.05092147,-0.06920926,24.47899928
1139,4.92330933,0.02393301,-0.00232131,-2.48228612,4.25168246,-0.00129586,0.00558219,0.00914901,13.35493628
1140,6.42081904,0.1122003,0.00415709,-3.31067908,5.5235049,0.02973127,-0.16315028,0.07483403,14.95342453
1141,9.62205854,-0.09903756,-0.1103127,-0.00320245,9.62878996,0.04246516,-0.0211656,-0.03521016,9.64101079
1142,5.05416896,-0.00756162,-0.01819467,0.01286262,8.67346305,-0.0113182,0.03678084,0.01245731,9.34715568
1143,25.0578372,-0.0259345,0.30894759,0.00526116,6.25087186,0.01978942,-1.49410707,-0.01988862,5.76298786
1144,9.72167136,-0.36903499,-0.42945963,4.85771072,3.0935395,-0.35528131,-0.62424924,0.06115991,13.51193085
1145,9.02209108,0.0007484,-0.0315947,-0.00988209,9.02630288,0.02994573,0.03949903,-0.02621884,9.02684768
1146,10.11007906,0.02527414,-0.03142672,-0.0243206,10.0850994,0.00196944,-0.00640906,-0.00169764,10.09965409
1147,10.58066101,0.04522584,-0.12109392,-0.04111081,8.99355977,0.0193602,-0.14323802,-0.05634782,9.72357542
1148,10.32854393,0.54782924,0.29389335,-2.73827638,4.29516529,-0.08526906,-0.37654146,0.03270324,13.77926172
1149,5.22452762,0.07789886,0.00788676,-2.67954614,4.48553919,-0.01828709,-0.02233464,0.04404052,14.06090323
1150,4.89512311,-0.01040362,-0.020991,0.03015001,8.42680387,-0.00304179,0.0181997,0.01268928,9.05792363
1151,9.71549132,-0.01542743,-0.01466289,-0.01358702,9.71968335,-0.01359003,-0.01838081,-0.01224324,9.71453024
1152,9.83085187,0.48905828,0.17849808,-2.65583702,4.12771308,-0.01381781,-0.24693778,-0.11583685,13.33030347
1153,5.51551515,0.04117693,0.06292884,-0.03702311,9.37192157,-0.06661758,-0.00278359,-0.15870515,10.01583613
1154,4.92345843,0.02180205,-0.00745705,-2.48046807,4.25295217,0.00413968,0.02064465,-0.00120798,13.36328588
1155,10.91987206,0.04366384,0.01779301,-0.05758578,9.21021309,0.14992158,0.00498678,-0.09794057,9.94625675
1156,5.19950555,-0.03938345,-0.16130866,-0.04024312,9.24292737,0.15979136,-0.04987097,-0.045322,9.37341229
1157,9.92977768,-0.02830521,-0.00408712,-0.04756941,8.57936598,0.00258515,0.00228061,0.00596835,9.11460853
1158,10.13320971,-0.0034552,-0.32122414,5.03957135,2.90214377,-0.2427009,-0.71501731,-0.09676157,14.48977547
1159,10.04690426,0.00045394,-0.00115002,-0.00061681,10.04329749,0.00902046,0.00099876,0.01299134,10.04760765
1160,5.18029208,0.05688601,0.00293656,-2.63920144,4.45755191,-0.00959465,-0.00888788,0.02540573,14.04033504
1161,5.09833124,0.03740159,0.00281412,-2.58114983,4.39614795,-0.00658288,-0.00842308,0.01583086,13.83422755
1162,10.76789174,0.09720381,-0.61953431,5.37664036,3.08766891,-0.29112091,-1.04829126,-0.27402504,15.17109111
1163,11.11662217,0.07601197,0.03379265,-0.02053178,9.63069608,-0.0447191,-0.02239006,-0.006703,9.78322454
1164,9.49679802,-0.00287553,-0.00290615,0.00021887,9.48900232,-0.00078597,0.00306279,0.00048695,9.50747114
1165,9.85725715,-0.04493732,0.03967177,-0.06499315,9.86559766,-0.088365,0.11208761,-0.09916377,9.7778085
1166,10.15871646,0.04211247,0.03079288,0.04735342,10.15882303,0.006399,0.02087097,0.01741911,10.11723197
1167,10.12332898,-7.5e-06,-0.01404435,0.00235376,10.11880456,-0.00091901,0.01425745,0.00029503,10.12971131
1168,10.49453527,0.14820867,-0.12690306,-0.00843675,9.00350863,-0.04066483,-0.02824413,0.08073231,9.5472608
1169,9.40711029,0.02477711,-0.07392841,-0.06286534,9.38489414,0.04837606,-0.06232138,-0.06939864,9.38568083
1170,5.91856179,-0.05630216,0.62668638,-3.08506103,5.16347017,-0.54557871,0.28244052,-0.12932379,14.73044151
1171,25.04408172,-0.09449826,0.47319086,0.01873046,6.23675704,0.00713219,-1.42767231,0.01294004,5.69963953
1172,6.00015413,0.02524827,-0.03553726,-2.98745962,5.03769831,-0.43685652,0.45541537,-0.58776117,14.814914
1173,6.13499318,0.13336552,0.0375274,-2.93447627,5.14343441,0.25493403,-0.2866176,0.06151679,15.23379162
1174,12.27187169,-0.04235318,-0.0630178,0.00977273,3.02560372,-0.01296385,-1.360654,0.02966834,5.64196751
1175,6.36864741,0.01920657,0.12455496,-3.28496442,5.56959564,0.01928249,0.0232013,-0.00364161,15.00465887
1176,6.60596255,0.0412878,0.00558551,-3.42046316,5.94034305,-0.10012275,0.02314557,0.04893892,24.11005348
1177,5.31207471,-0.04791417,0.1614752,0.00831801,9.0559034,0.03297962,0.10157592,0.00647385,9.76669177
1178,6.37795892,0.06614811,-0.03319263,-3.22674607,5.55691404,0.02496816,0.01204149,-0.0245975,24.10469398
1179,9.96234017,0.00500957,-0.03876058,0.07506892,8.53814009,-0.00617627,0.02138893,0.00616345,9.19708108
1180,10.1100244,0.00071991,-0.43207724,5.07501686,2.93431776,-0.00410479,-0.56224788,-0.23648903,14.2143228
1181,13.25141093,0.04936098,-0.1359932,-0.01187481,3.28077888,-0.01086273,-1.27992008,0.0141304,5.99638261
1182,9.7598529,0.47686615,0.16025579,-2.63445688,4.10104466,-0.02361061,-0.23015009,-0.07167466,13.25633526
1183,5.54970252,0.05189868,0.02683769,0.03727777,9.42853615,-0.02200381,0.0164325,-0.06038968,10.11601834
1184,10.44295835,-0.021551,0.02311698,-0.09644877,9.14421187,-0.00146667,-0.04731807,0.06716807,9.53586109
1185,9.7722157,0.01616651,-0.06576187,-0.05435684,9.79582595,0.06106579,-0.01357177,0.04762989,9.92944261
1186,6.64926628,0.09707332,0.06523693,-3.25404115,5.8778228,0.02351437,-0.12785847,0.12671324,24.35170876
1187,5.83515654,0.00708822,-0.05488014,-2.92080833,5.05205202,0.05252689,0.03126697,-0.00979605,14.01076557
1188,9.55462933,0.15827757,0.12849893,-0.06461575,9.51047888,0.18988271,-0.08456826,-0.03339263,9.63429332
1189,25.34419863,-0.01557446,0.31745369,-0.02179744,6.31104701,0.02698183,-1.41220661,-0.00482082,5.78433949
1190,4.95375799,0.0199914,0.01211637,-2.49405263,4.27979245,-0.01573848,-0.03294233,0.03113642,13.44094126
1191,10.01943096,-0.05813056,0.05296777,-0.00182865,8.57463574,0.02851117,0.02681111,-0.01888713,9.20993131
1192,5.0943835,0.01312661,-0.00330005,-2.55825421,4.40435688,0.00031729,0.00869558,0.00343661,13.67914922
1193,10.10540512,-0.26104061,0.05513437,5.10669168,2.76628055,0.04417297,-0.16769948,0.00746204,14.25987699
1194,4.91577376,0.01418261,-0.00125892,-2.46999309,4.24987689,-0.00063851,0.00335916,0.00446667,13.34063009
1195,24.38308176,-0.03146285,0.51396472,0.00842519,6.02136339,-0.02181518,-1.48053557,0.02070616,5.56351539
1196,10.85131973,1.009055,0.50924395,-3.12404218,4.44053335,-0.29205717,-0.68906672,0.46972923,14.47199949
1197,25.93871435,-0.03106603,0.09142106,0.00500839,6.42993736,-0.0311388,-1.31940736,0.03134137,5.86396236
1198,9.80765321,-0.14220176,-0.03836095,0.04491466,9.8209657,-0.12788795,-0.16528779,-0.03597198,9.64600499
1199,24.4186154,0.05698566,0.47709581,-0.01319637,6.02845924,0.0288949,-1.48289735,-0.0282442,5.58016848
1200,5.43361664,-0.17963666,-0.06615457,0.00794031,9.25186931,0.14590864,0.0665073,0.13895966,9.82982741
1201,9.41033503,-0.04413888,-0.021785,0.08645644,9.39043576,0.01757635,0.00906797,-0.02577486,9.43374757
1202,6.31989749,-0.02117527,-0.00806202,-3.1402813,5.48250564,0.00194944,0.02917796,0.01022346,23.92317178
1203,9.52436345,0.01664508,0.02338094,0.01800039,9.51220833,0.03051404,0.05603039,-0.01584949,9.53856123
1204,25.74982664,-0.00202309,0.12475707,0.0043809,6.40531545,-0.00726703,-1.34227767,0.01542626,5.84561217
1205,12.19215454,0.01702737,0.01125822,-0.00372312,3.0025266,-0.01253193,-1.40484717,0.02041218,5.6078305
1206,6.36304473,-0.01322842,-0.01288667,-3.16817232,5.57647133,0.00824504,0.04266217,-0.00294242,24.63985303
1207,26.02473583,-0.00265127,0.04002205,0.00077862,6.45076727,0.00081601,-1.28763308,-0.00070451,5.88542683
1208,4.853134,0.00643166,0.00524497,-2.43199737,4.19987019,-0.00656806,-0.01175263,0.01033777,13.21643429
1209,10.57568777,-0.01352907,-0.12627215,0.02603518,9.12045816,-0.042063,-0.05384071,0.07449399,9.68803153
1210,10.32937089,0.01850088,-0.46194543,5.14567331,3.02639405,-0.29598776,-0.76785074,-0.38746391,14.73163631
1211,5.16822833,0.00707211,0.0274943,-2.59030943,4.47255876,-0.02538321,-0.07546291,0.03726683,14.25892664
1212,9.20951515,-0.0180805,-0.00792219,0.01553708,9.21775554,0.04658716,0.00295917,-0.029126,9.20940895
1213,5.94984911,0.04623214,-0.02952109,-3.06735831,5.13628505,0.07164348,0.19250866,-0.06039871,14.33773339
1214,10.15485373,0.01331329,-0.01352564,0.01305011,10.16502372,-0.01693408,-0.0047383,0.00713609,10.15579967
1216,9.88737957,-0.11554208,-0.27600641,4.97057976,2.81914929,-0.14937208,0.0176982,0.08619818,13.87954488
1217,10.5743342,0.06530925,0.05743333,5.20051696,3.00775055,-0.10780533,-0.16450433,-0.14742483,14.68289392
1218,6.25587036,0.02646316,-0.01348356,-3.14893916,5.40408779,0.01541383,0.05310394,-0.03818962,23.75415202
1219,5.4074338,0.0769431,0.00635646,-2.77005563,4.6446541,-0.01819252,-0.01807086,0.04501289,14.33953477
1220,10.17955961,-0.00947423,0.02207482,0.01590898,8.76150025,0.03347314,0.01063413,-0.03306338,9.3755738
1221,6.07688262,-0.00369704,-0.05474814,-3.08206356,5.3432465,-0.00421615,-0.11891744,0.10438079,15.10067685
1222,10.22971001,0.03538784,0.00908206,-0.0048,10.22659008,-0.00846621,-0.03618568,0.00504319,10.21653291
1223,4.89398712,0.01902452,0.0028048,-2.46358788,4.22893748,-0.00555322,-0.0081388,0.01351846,13.31280046
1224,11.31298385,0.10882229,-0.03469361,-0.04030243,9.59075943,0.07386271,0.0319917,-0.07815548,10.20407774
1225,25.53556069,3.983e-05,0.21228799,0.00083344,6.34247459,-0.0164939,-1.31612691,0.00725833,5.83359064
1226,6.80269809,0.03723878,-0.01830532,-3.31399213,5.74548134,0.06237631,0.25942956,-0.11842254,24.63005504
1227,9.96976172,-0.12569005,-0.64026638,4.94838035,3.00928337,-0.33464347,-1.86715327,-0.05672896,14.4125877
1228,6.29123373,0.007078,-0.44125777,-3.05268995,5.5055249,0.40980069,-0.20153444,0.21287872,15.15759885
1229,10.29010349,0.56942241,0.32699651,-2.81761222,4.31530743,-0.12638411,-0.45625294,0.11545627,14.177924
1230,10.36983353,-0.04795266,-0.15297901,0.00284525,8.84991007,0.00510933,0.02678333,0.00850914,9.51269343
1231,5.23957874,-0.05296419,0.01584137,-2.5741695,4.56475149,-0.01031646,-0.04246405,0.0088928,14.28633253
1232,10.11087373,-0.13396308,-0.59750342,5.14019355,2.84737154,-0.1164222,-0.71477399,-0.00988332,14.46985723
1233,10.17804702,0.07102656,-0.01103513,0.03137303,8.71259103,0.00398591,-0.01919094,0.01276946,9.32988878
1234,10.11102176,-0.01203209,0.00628697,-0.00289802,8.71722359,0.05113843,-0.03540566,-0.04713459,9.2563103
1235,6.31710112,0.01208105,-0.01020943,-3.13745527,5.43526337,-0.00867135,0.02650547,0.03398952,24.19183627
1236,3.43153073,-0.12467269,0.07456961,-1.82033802,2.9086647,-0.07499376,-0.05400358,0.03109379,12.10780718
1237,4.95348232,-0.00460123,0.00703303,-2.4736695,4.29276899,-0.00611101,-0.01779816,0.0082789,13.43967713
1238,9.40278181,-0.05272352,-0.05499664,-0.02147917,9.34898258,-0.01686477,0.08771745,0.04105518,9.38551525
1239,6.03222414,-0.07075452,-0.14020551,-2.86603856,5.2980305,-0.09204269,-0.1703918,0.11674841,14.78619336
1240,25.30691737,0.00383553,0.32004617,0.00111363,6.27199998,0.00297173,-1.41531427,-0.0038148,5.73918272
1241,9.77122564,-0.15011104,-0.1643697,4.93403922,2.77499969,-0.07279356,-0.04278731,-0.05842762,13.79576262
1242,4.89851651,0.02657525,0.00151303,-2.47204161,4.22846675,-0.00662749,-0.00552792,0.01705505,13.32879928
1243,9.74200511,0.07758407,-0.03331349,-0.06690385,9.74078026,0.05718354,0.0351225,-0.05698839,9.75011756
1244,10.657444,1.219574,0.580877,-3.174283,4.310129,-0.285177,-0.708211,0.424138,14.282294
1245,13.16412217,0.01324231,-0.05788868,-0.00427908,3.24777596,0.00041277,-1.18948124,-0.00138066,5.93915581
1246,6.41346254,0.0417732,-0.02031927,-3.24228085,5.53009876,0.02896751,0.04799225,-0.0395438,15.52411268
1247,5.10885523,0.01143458,0.0006886,-2.5646162,4.41872426,-0.0053426,-0.00375115,0.01593576,13.64132263
1248,25.51628504,0.0244139,0.17273974,0.00177934,6.33269505,0.00640119,-1.32752936,-0.01405969,5.79986846
1249,9.84858214,-0.0062829,-0.00668782,0.00571722,8.47484868,0.01277574,-0.00131954,0.02857175,9.12245732
1250,6.93340189,0.15871802,0.03594301,-3.10804047,5.73795855,0.00390574,-0.27317647,-0.14172589,23.72099217
1251,10.55528164,-0.08242035,-0.02951523,-0.02459275,9.08099606,0.01697081,0.021613,-0.05755712,9.55990676
1252,4.93284899,-0.0022709,-0.00650503,-2.4644377,4.27305356,0.00671629,0.01654226,-0.01109133,13.405881
1253,4.9147545,-0.02670029,-0.03944759,-0.02736432,8.50110926,-0.04644094,-0.00110375,-0.0072027,9.10006998
1254,25.52065278,-0.02657719,0.27930777,0.0110676,6.33636487,0.00315507,-1.37196434,-0.00408735,5.77401719
1255,5.73460083,-0.01432664,-0.01753521,-2.85489255,4.97364435,0.02879883,0.04225615,-0.05423347,13.80428424
1256,5.17522772,0.04077801,0.01217309,-2.62296245,4.46182258,-0.02111886,-0.03365861,0.04808792,14.03798206
1257,10.08750481,-0.03368634,-0.14433697,5.06244625,2.89282142,-0.06066532,-0.12429077,0.06255344,14.1423344
1258,11.23873945,0.25881948,-0.12657855,5.59166917,3.34764179,-0.08471102,-0.08568929,0.51917718,15.09808323
1259,26.53355446,-0.00262766,-0.01950447,0.0012418,6.5953713,0.00465162,-1.2746243,-0.00429956,6.00415564
1260,25.02650277,-0.02186049,0.32831111,-0.00392857,6.18576433,0.02722376,-1.40215434,-0.01511564,5.67345354
1261,10.42570671,0.04976081,-0.13455495,5.38489411,2.96358215,0.03265626,-0.23635411,-0.02232897,14.91248888
1262,6.54298111,0.09993861,-0.00898785,-3.23655686,5.62407491,-0.04058814,0.07243832,0.04681051,24.40231457
1263,10.2090788,0.00614211,0.00800566,-0.00616366,10.20596704,-0.0123344,-0.0081658,-0.01257791,10.21078664
1264,5.45759265,0.09275344,-0.04129946,-0.08117224,9.23075941,0.02365216,-0.11707694,-0.13098918,10.3048076
1265,6.10275979,-0.17384326,0.13119221,-2.89255698,5.29801703,-0.19059642,-0.0220673,0.14571785,15.44810472
1266,4.95965621,0.01861824,-0.01335344,-2.49565991,4.2855378,0.01128231,0.03602906,-0.0147706,13.48639411
1267,5.28016387,-0.04741277,0.00204396,-0.11926461,9.06496205,0.07685627,-0.06643403,-0.02415596,9.59540887
1268,9.87903466,0.00633212,-0.09368206,4.88583332,2.93287386,-0.02856679,-0.09389531,-0.02277775,14.19464624
1269,10.1655541,-0.05002411,0.06967311,-0.03729187,8.70462509,0.07143008,0.01781982,-0.03056138,9.36259936
1270,25.27480111,0.08133935,0.29626211,-0.0128566,6.26969096,-0.00475016,-1.36948462,-0.00327505,5.78941468
1271,6.37306231,-0.28542578,-0.06837607,-3.39093839,5.27429706,-0.07161899,0.07550374,-0.13231658,28.04734622
1272,10.26290465,-0.00044859,-0.01676501,0.01544518,10.26256768,0.00182967,0.00418688,-0.01583493,10.26370653
1273,12.06129387,3.25e-06,-0.00119961,1.312e-05,2.96704391,1.999e-05,-1.39603366,-3.1e-07,5.55295474
1274,10.93889714,-0.13233175,0.18394212,-0.02189634,9.21948812,0.00646973,-0.03843418,-0.00384807,9.85594843
1275,10.17560298,-0.01136929,-0.02870066,5.14048898,3.00632228,0.02649349,-0.04204783,-0.06353653,14.70567589
1276,12.13616394,2.5e-05,0.0053732,2.082e-05,2.9886113,-0.00281267,-1.38884873,0.00546749,5.58146401
1277,4.89873329,0.02321878,-0.01088562,-2.46965026,4.2309992,0.00748346,0.02798863,-0.00519361,13.30565625
1278,9.91236154,0.00187019,0.00625664,-0.00020539,8.52151674,-0.03760291,0.01639447,-0.00766487,9.16206107
1279,12.12475875,-0.02584189,0.01153788,0.00643648,2.98942449,0.0015621,-1.39553657,0.0010995,5.58888271
1280,25.8102883,0.03614205,0.1925686,-0.00884311,6.51808219,-0.0290261,-1.43346031,-0.00085939,5.9826549
1281,10.93508338,0.08427431,0.2617545,5.55654665,3.30348676,0.26967267,1.35902669,-0.07939496,16.02235271
1282,5.09573255,-0.00034323,0.00675854,-2.54726426,4.41270648,-0.00948356,-0.01892914,0.01827741,13.68047002
1283,25.42065614,0.0481866,0.19000599,-0.00470566,6.29574785,-0.01519287,-1.33061914,0.02278934,5.75121201
1284,6.14189657,0.03700958,0.02442178,-3.01217832,5.29492407,0.34935336,0.05630228,0.10875051,24.90493136
1285,5.55941331,0.00275473,0.0130941,-0.00586393,9.44432723,0.03449241,-0.02334868,-0.03422924,10.10088554
1286,6.4642963,-0.25431773,0.00081196,-3.10559876,5.78460703,-0.00277919,0.27173232,0.15880008,15.79257034
1287,5.10270672,-0.07271231,0.00999511,-2.48819479,4.45552701,0.00413352,-0.02932437,-0.02654518,13.72563282
1288,4.85312392,0.00612225,0.00428149,-2.43208701,4.20004807,-0.005295,-0.01337619,0.01089948,13.21510824
1289,10.4158405,0.01888121,-0.07167676,-0.00960465,9.01341808,0.00877745,0.07203758,0.03306877,9.55140844
1290,10.42931901,-0.00299417,-0.04515919,0.00251173,8.8831808,-0.04568732,0.04059795,-0.02845735,9.55307362
1291,5.39865453,-0.05867534,0.01456656,-2.6490623,4.70580863,-0.00730214,-0.03968575,0.00420848,14.43013704
1292,9.54825223,-0.05438131,-0.07448399,0.06362405,9.54290934,0.09020264,0.04982644,-0.04081121,9.54557438
1293,10.55885099,0.06984898,-0.16325419,5.22114617,2.99727149,-0.14851062,-0.50802905,-0.13735866,14.43923391
1294,9.56244983,0.16221337,-0.02449973,0.03138258,9.58172672,0.00199116,0.02483349,-0.0017236,9.57365965
1295,12.5460356,0.00878133,-0.04057502,-0.00250493,3.11286249,0.00091371,-1.34266674,-0.001575,5.80804151
1296,9.33038835,0.07920272,0.07237797,-0.05258357,9.34236032,-0.03058652,-0.04794782,0.0250106,9.33297193
1297,9.59688477,-0.04522999,0.05295424,-0.04816773,9.58246483,-0.00734388,0.06140195,-0.03740049,9.60026312
1298,5.96737733,-0.02842822,0.09932983,-2.94589576,5.20093715,-0.09239053,-0.06892647,0.10471561,14.27660759
1299,9.59117364,0.05338572,-0.05627079,-0.07653641,9.66941403,0.12806311,-0.01158825,-0.03366745,9.62370765
1300,6.71846206,-0.01338651,0.00543445,-3.34813996,5.81992997,-0.00294472,-0.02006431,0.01843296,24.3797202
1301,10.25320736,-0.04622703,-0.42961516,5.14291434,2.91851951,-0.27659874,-0.98050011,-0.19135878,14.9217023
1302,6.49048277,0.04088131,-0.00383924,-3.23604028,5.72654121,0.03175343,-0.04314055,0.00308913,24.28959944
1303,5.91665146,-0.00275226,0.24243793,-2.84648499,5.17401989,-0.28150922,-0.0641504,-0.03528918,14.64276125
1304,4.95801339,0.01782444,-0.00415068,-2.49416189,4.28453822,0.00102151,0.01081768,0.00395187,13.41484188
1305,10.20607829,-0.01908134,-0.0500376,-0.04194048,8.79464817,0.00987771,0.01345462,0.05022202,9.36115475
1306,9.38626135,0.05316445,0.05310385,-0.03880086,9.3395489,0.00811334,0.05354408,0.08351811,9.36926475
1307,10.12714434,0.01809479,0.00535094,0.01831242,10.13659053,0.04567039,-0.00769695,-0.00411779,10.11527854
1308,6.75896009,0.01132945,-0.00668429,-3.38933541,5.84759891,0.00327308,0.02550947,0.00033819,24.54220063
1309,9.814238,-0.01880667,-0.02510263,0.01802095,8.42038169,-0.01000604,0.02573672,0.01086727,9.06383477
1310,25.67951564,-0.01716366,0.01825012,-0.00545018,6.39640852,0.01350818,-1.31648356,-0.02378887,5.85049867
1311,10.38722289,-0.04828722,0.07469717,5.22678528,2.98427158,0.10646408,-0.07189578,-0.09998143,14.73255463
1312,10.18932999,-0.00633442,0.00065597,0.01042677,10.1945155,0.0336485,-0.00808615,0.01756432,10.20507541
1313,10.51222586,-0.09146675,0.20469412,0.00175045,8.96154712,0.08320452,0.0561884,-0.04082793,9.64320905
1314,10.36257056,0.15601379,-0.65228308,-0.1759746,8.83053149,0.0071009,0.45299174,-0.00412781,9.60471203
1315,10.85598573,-0.05063443,-0.4503323,0.14347642,9.20669865,0.06699833,-0.18465297,0.10845809,10.04270276
1316,5.75058863,-0.02857134,-0.01706489,-2.85470534,4.99523064,0.0422773,0.11501735,-0.06047521,13.75591294
1317,10.83779385,0.05037766,-0.12134305,0.00064329,9.20857094,-0.04665699,-0.09639039,-0.07663014,9.69670869
1318,9.95622148,-0.00337015,-0.03779385,0.00785536,8.61431409,-0.0837155,0.04830787,0.04229475,9.16200397
1319,5.58434952,0.01204602,-0.09072226,0.01302198,9.32071898,0.06236698,-0.12723383,0.06147686,10.00633597
1320,25.34210757,0.06574575,0.3407468,-0.01830442,6.29563883,-0.01806978,-1.37026436,0.0266725,5.76881982
1321,9.93111448,0.0551676,0.11751074,4.94619246,2.87940018,-0.01965435,-0.25461717,0.16460469,14.05708547
1322,5.33789059,0.00294903,-0.19748414,-2.61209212,4.61040529,0.14073128,-1.19744023,0.22004753,14.40216887
1323,5.12714749,0.03345741,0.00029288,-2.59246001,4.42337408,-0.00726802,-0.00128658,0.02339326,13.78206465
1324,10.03047036,0.00504494,0.16568213,0.01291881,8.61874401,0.05518942,0.09156706,-0.05311638,9.31542718
1325,5.53406516,-0.08668767,0.01958285,-2.6921443,4.83622288,-0.00839506,-0.05535768,-0.00292454,14.65738151
1326,10.06756276,-0.0355289,-0.01305591,0.0071876,8.62187779,0.00740246,0.00721773,0.00131817,9.23951899
1327,5.0678849,0.01914451,-0.00503452,-0.03190806,8.73062981,0.10600688,0.0097499,-0.1154895,9.45351949
1328,4.87420268,0.01490331,0.00094005,-2.44994885,4.21335014,-0.0039059,-0.00334756,0.01091869,13.2532508
1329,10.20539756,0.10111644,-0.87121156,5.043095,3.0317408,-0.1263217,-1.2235229,-0.23098922,14.5431598
1330,6.13569068,-0.03084523,-0.01473391,-3.04043218,5.32875414,0.01505092,0.05649463,-0.03414104,23.41223759
1331,5.04650313,-0.00329019,0.01209194,-2.52008775,4.37185458,-0.01678747,-0.03294037,0.03421698,13.60296013
1332,6.44618878,-0.08608977,-0.03758598,-3.16145159,5.67530733,0.02323021,0.02459829,0.03280931,24.45758903
1333,25.71731918,0.00457463,0.04477292,0.00556395,6.37270422,0.00641369,-1.27328923,-0.01374923,5.83648748
1334,10.77418179,-0.10417888,0.05359093,-0.17582629,9.07871357,0.12538537,0.00381919,-0.04166312,9.76512532
1335,6.39768729,0.04799275,-0.11420321,-3.34943528,5.59994584,0.09294005,0.09433619,-0.0056585,24.81417811
1336,10.44417335,-0.00436267,-0.28791229,4.94130574,2.89198594,-0.42574957,-0.13547515,-0.14515508,14.67765292
1337,5.44078967,-0.07540708,0.02333072,-2.65446119,4.74998111,-0.01436295,-0.0632097,0.01343048,14.53566927
1338,5.72736134,0.02645623,0.04661392,-2.88679778,4.97137442,-0.01906145,-0.11484002,0.00767819,14.05006686
1339,5.78595653,0.01917596,-0.29637427,-2.88785319,5.00745177,-0.07214788,-0.20647641,0.16955198,14.47560561
1340,24.94555251,-0.02707769,0.35490589,-0.01122219,6.25629564,0.01487671,-1.52232449,0.02858719,5.76009541
1341,10.15924728,-0.02346485,-0.36458206,4.95106734,2.95899381,-0.39661536,-0.49966798,-0.23627788,15.04511322
1342,10.65063983,-0.09953438,-0.09855114,0.21739015,8.74540456,-0.05440706,-0.03796997,0.0029737,9.77846562
1343,10.04665977,-0.40567852,0.07385776,5.22733124,2.83559842,-0.15365684,-0.39145952,-0.09386257,14.62333794
1344,9.86664903,-0.00732126,-0.04195849,0.03411329,8.52545212,-0.03789852,0.06915731,0.03589668,9.10762363
1345,10.55577077,-0.00026767,-0.31492445,5.25145454,2.99397096,-0.23190407,-0.500091,-0.00664979,14.8284523
1346,6.40104877,-0.09219015,0.01503166,-3.14183218,5.46196361,-0.01081804,0.08284845,-0.23381935,15.05319267
