id,relaxation_step_number,xx,yy,zz,xy,xz,yz,pressure
1317,26,0.00000045,0.00001564,0.00002301,-0.00001158,0.00008954,-0.00002076,-0.00001303
1318,0,0.01754904,0.01321511,0.01031767,-0.00019943,-0.00020785,0.00014914,-0.01369394
1318,1,0.00473907,0.00256248,0.00207609,0.00088027,0.00000868,0.00040052,-0.00312588
1318,2,0.00258950,0.00095546,0.00029859,0.00058733,0.00006409,0.00020977,-0.00128119
1318,3,0.00134485,-0.00011771,-0.00034937,0.00031574,0.00001205,0.00013788,-0.00029259
1318,4,0.00132868,-0.00036346,-0.00029164,0.00011340,-0.00001674,0.00011977,-0.00022453
1318,5,0.00149002,-0.00048409,-0.00024612,-0.00002655,-0.00004150,0.00010387,-0.00025327
1318,6,0.00152244,-0.00057733,-0.00039733,-0.00006971,-0.00004578,0.00008523,-0.00018259
1318,7,0.00135875,-0.00065570,-0.00065513,-0.00004074,-0.00004021,0.00006688,-0.00001597
1318,8,0.00111196,-0.00069119,-0.00084881,0.00001150,-0.00002987,0.00005603,0.00014268
1318,9,0.00085047,-0.00067427,-0.00091572,0.00005895,-0.00001678,0.00005146,0.00024651
1318,10,0.00063687,-0.00059676,-0.00082080,0.00008746,-0.00000082,0.00005304,0.00026023
1318,11,0.00049647,-0.00047163,-0.00060407,0.00009231,0.00001653,0.00005686,0.00019308
1318,12,0.00041250,-0.00033090,-0.00036262,0.00008014,0.00003307,0.00005727,0.00009367
1318,13,0.00033834,-0.00020139,-0.00018093,0.00006066,0.00004698,0.00005076,0.00001466
1318,14,0.00025772,-0.00011419,-0.00011012,0.00004615,0.00005537,0.00004061,-0.00001113
1318,15,0.00017479,-0.00006598,-0.00011755,0.00003873,0.00005758,0.00002867,0.00000291
1318,16,0.00010617,-0.00004240,-0.00013725,0.00003415,0.00005588,0.00001890,0.00002449
1318,17,0.00005759,-0.00002552,-0.00013126,0.00002911,0.00005343,0.00001265,0.00003307
1318,18,0.00003532,-0.00001227,-0.00009722,0.00002207,0.00005038,0.00001004,0.00002472
1318,19,0.00003009,-0.00000308,-0.00005244,0.00001490,0.00004757,0.00000910,0.00000848
1319,0,0.00004707,0.00000003,0.00003371,-0.00002870,0.00001323,-0.00010003,-0.00002693
1320,0,0.01345974,0.02072490,0.01436208,-0.00005331,0.00150354,-0.00004265,-0.01618224
1320,1,0.00610637,0.00965358,0.00529910,-0.00041894,-0.00066467,0.00019754,-0.00701968
1320,2,0.00281818,0.00349913,0.00195918,-0.00083349,-0.00102059,0.00031321,-0.00275883
1320,3,0.00119842,0.00283241,0.00057142,-0.00051998,-0.00091209,0.00025166,-0.00153408
1320,4,0.00077863,0.00246942,0.00005709,-0.00036053,-0.00065884,0.00013127,-0.00110172
1320,5,0.00064122,0.00198967,-0.00003237,-0.00021501,-0.00037238,0.00005237,-0.00086617
1320,6,0.00045694,0.00135916,-0.00005786,-0.00016935,-0.00011364,0.00001423,-0.00058608
1320,7,0.00022299,0.00072621,-0.00005793,-0.00016128,0.00005832,0.00000302,-0.00029709
1320,8,0.00004493,0.00032599,-0.00005618,-0.00018596,0.00010246,0.00000766,-0.00010491
1320,9,-0.00003504,0.00014536,-0.00004899,-0.00019779,0.00007490,0.00001054,-0.00002044
1320,10,-0.00004240,0.00008563,-0.00004069,-0.00019245,0.00003322,0.00000969,-0.00000084
1320,11,-0.00002422,0.00006382,-0.00003030,-0.00017256,0.00000899,0.00000792,-0.00000310
1320,12,-0.00000487,0.00004834,-0.00002315,-0.00014807,-0.00000080,0.00000732,-0.00000677
1320,13,0.00000390,0.00002434,-0.00001930,-0.00012412,-0.00000163,0.00000921,-0.00000298
1320,14,0.00000569,-0.00000054,-0.00001390,-0.00010103,0.00000021,0.00001226,0.00000291
1320,15,0.00000534,-0.00001675,-0.00000589,-0.00007958,0.00000112,0.00001558,0.00000577
1321,0,0.00058688,0.00064848,-0.00095110,0.00000383,0.00010949,-0.00001424,-0.00009476
1321,1,0.00009181,0.00008788,-0.00015792,0.00003081,0.00000270,0.00002487,-0.00000726
1321,2,-0.00002507,-0.00001198,0.00002565,0.00002058,-0.00002830,-0.00001293,0.00000380
1321,3,-0.00004491,-0.00001303,0.00002250,0.00001298,-0.00002374,-0.00000549,0.00001181
1322,0,0.01552021,0.01706130,0.00955459,0.00043553,0.00177992,0.00012615,-0.01404537
1322,1,-0.01427103,-0.01929708,-0.00492416,-0.00587557,-0.00182692,0.00074003,0.01283076
1322,2,0.00728051,0.00497467,0.00447033,-0.00141708,0.00087223,-0.00012702,-0.00557517
1322,3,0.00126207,0.00231229,0.00264338,-0.00180791,0.00006718,-0.00021739,-0.00207258
1322,4,0.00105651,-0.00133629,0.00141320,-0.00160622,0.00036186,-0.00013569,-0.00037781
1322,5,0.00147380,-0.00033812,0.00139350,-0.00130635,0.00035066,-0.00047192,-0.00084306
1322,6,0.00166468,0.00029281,0.00134759,-0.00017201,0.00040280,-0.00030906,-0.00110169
1322,7,0.00087990,0.00016605,0.00111480,-0.00033898,0.00030197,-0.00022760,-0.00072025
1322,8,0.00011418,-0.00031994,0.00084969,-0.00015648,0.00022462,-0.00023208,-0.00021464
1322,9,0.00007423,-0.00031702,0.00075068,0.00000938,0.00014790,-0.00016453,-0.00016930
1322,10,0.00013426,-0.00017385,0.00071108,0.00012806,0.00014345,-0.00005822,-0.00022383
1322,11,0.00009464,-0.00008771,0.00069404,0.00013773,0.00010224,-0.00000876,-0.00023366
1322,12,-0.00003789,-0.00002140,0.00060318,0.00007018,0.00002897,0.00001403,-0.00018130
1322,13,-0.00005974,-0.00002689,0.00053879,0.00003204,-0.00000379,0.00001429,-0.00015072
1322,14,-0.00009588,-0.00000632,0.00048055,0.00000698,-0.00003298,-0.00001913,-0.00012612
1322,15,-0.00008196,-0.00001387,0.00037537,0.00001206,-0.00006659,-0.00003134,-0.00009318
1322,16,-0.00004853,-0.00001336,0.00032540,0.00001773,-0.00007210,-0.00003004,-0.00008784
1322,17,-0.00001372,-0.00000219,0.00025886,0.00001759,-0.00008068,-0.00001418,-0.00008098
1322,18,-0.00000125,0.00000598,0.00020740,-0.00000062,-0.00008078,0.00001189,-0.00007071
1322,19,-0.00000828,0.00001574,0.00015213,-0.00002051,-0.00008002,0.00003186,-0.00005320
1323,0,0.01643782,0.01635207,0.01156012,0.00005585,0.00006327,-0.00007304,-0.01478334
1323,1,0.00503256,0.00472233,0.00428499,-0.00004875,0.00000842,0.00009215,-0.00467996
1323,2,-0.00009090,-0.00016532,0.00021464,0.00013451,-0.00002654,-0.00000763,0.00001386
1323,3,-0.00010250,-0.00015229,0.00007877,0.00008132,-0.00003415,0.00002807,0.00005867
1323,4,-0.00003151,-0.00009697,0.00001930,0.00003325,-0.00005763,0.00002467,0.00003640
1323,5,-0.00000243,-0.00007163,-0.00000178,0.00002091,-0.00004410,0.00002522,0.00002528
1323,6,0.00001180,-0.00004907,-0.00000887,0.00001948,-0.00002094,0.00001136,0.00001538
1324,0,0.01818373,0.01338060,0.01161789,0.00015695,0.00003823,0.00018491,-0.01439407
1324,1,0.00596455,0.00387745,0.00410213,0.00031394,0.00031264,0.00021242,-0.00464804
1324,2,0.00038304,-0.00133586,0.00049270,0.00064841,0.00030359,0.00025364,0.00015337
1324,3,0.00060741,-0.00077785,0.00051557,0.00057897,0.00005150,0.00028090,-0.00011504
1324,4,0.00122102,-0.00023357,0.00079030,0.00049798,-0.00001050,0.00016290,-0.00059258
1324,5,0.00130041,-0.00024560,0.00070123,0.00043887,-0.00002481,0.00010719,-0.00058534
1324,6,0.00117693,-0.00048389,0.00038172,0.00036040,-0.00002646,0.00001719,-0.00035825
1324,7,0.00097595,-0.00066678,0.00008065,0.00032044,-0.00004432,-0.00002955,-0.00012994
1324,8,0.00077416,-0.00074068,-0.00015462,0.00029571,-0.00006921,-0.00005363,0.00004038
1324,9,0.00064061,-0.00067626,-0.00024933,0.00028223,-0.00009279,-0.00005812,0.00009500
1324,10,0.00054068,-0.00051870,-0.00023611,0.00026840,-0.00010544,-0.00005347,0.00007138
1324,11,0.00047096,-0.00033590,-0.00014837,0.00024834,-0.00010192,-0.00004243,0.00000444
1324,12,0.00041051,-0.00019454,-0.00005184,0.00021970,-0.00008549,-0.00002938,-0.00005471
1324,13,0.00034465,-0.00011677,0.00000656,0.00018256,-0.00006644,-0.00001447,-0.00007815
1324,14,0.00026373,-0.00007892,0.00001736,0.00013471,-0.00005118,0.00000026,-0.00006739
1324,15,0.00017984,-0.00005619,-0.00000871,0.00008159,-0.00004320,0.00001046,-0.00003831
1324,16,0.00011349,-0.00003140,-0.00004258,0.00003342,-0.00004089,0.00001209,-0.00001317
1324,17,0.00007200,0.00000415,-0.00005677,-0.00000575,-0.00003494,0.00000562,-0.00000646
1324,18,0.00004960,0.00003772,-0.00004821,-0.00003444,-0.00002327,-0.00000500,-0.00001304
1324,19,0.00003708,0.00006145,-0.00002631,-0.00005559,-0.00000662,-0.00001533,-0.00002407
1324,20,0.00002736,0.00006375,-0.00000375,-0.00006601,0.00000674,-0.00002106,-0.00002912
1325,0,0.02088560,0.02078163,0.01471715,0.00001543,0.00002084,0.00003848,-0.01879479
1325,1,-0.01256603,-0.01988835,-0.00493782,-0.00667869,-0.00055134,-0.00029952,0.01246407
1325,2,0.00929584,0.00717158,0.00770120,-0.00188258,-0.00032504,0.00014745,-0.00805621
1325,3,0.00323644,0.00108135,0.00457012,-0.00199957,-0.00033883,0.00018213,-0.00296264
1325,4,0.00007192,-0.00230947,0.00222274,-0.00221413,-0.00063891,0.00032423,0.00000494
1325,5,0.00013842,-0.00087864,0.00254432,-0.00094969,-0.00043556,0.00040571,-0.00060137
1325,6,0.00123331,0.00056627,0.00342994,-0.00069987,-0.00028465,0.00022699,-0.00174317
1325,7,0.00070039,0.00024330,0.00287829,-0.00042440,-0.00023976,0.00021166,-0.00127399
1325,8,-0.00015406,-0.00024591,0.00215017,-0.00021833,-0.00028604,0.00024351,-0.00058340
1325,9,-0.00038713,-0.00018895,0.00186443,0.00022780,-0.00013166,0.00016976,-0.00042945
1325,10,-0.00042427,0.00004349,0.00174130,0.00023045,-0.00009126,0.00010907,-0.00045350
1325,11,-0.00028271,-0.00003128,0.00168632,0.00025620,-0.00009567,0.00009865,-0.00045744
1325,12,-0.00038452,0.00000803,0.00146531,0.00016871,-0.00010318,0.00009076,-0.00036294
1325,13,-0.00035245,-0.00007432,0.00079135,0.00004534,-0.00013860,0.00010403,-0.00012153
1325,14,-0.00024265,-0.00000290,0.00047444,-0.00006436,-0.00017839,0.00000306,-0.00007630
1325,15,-0.00004938,0.00003030,0.00021035,-0.00005615,-0.00014714,-0.00001021,-0.00006376
1325,16,-0.00001262,0.00005979,0.00010242,-0.00002241,-0.00011587,-0.00001198,-0.00004986
1325,17,-0.00001585,0.00002961,0.00004459,0.00001734,-0.00009216,-0.00002815,-0.00001945
1325,18,-0.00003065,0.00002478,0.00000983,-0.00000032,-0.00008936,-0.00003797,-0.00000132
1325,19,-0.00002611,0.00001968,0.00001368,-0.00001432,-0.00008059,-0.00000333,-0.00000242
1326,0,0.01642658,0.01276513,0.01025574,-0.00008171,-0.00002567,0.00001498,-0.01314915
1326,1,0.00456194,0.00348094,0.00311638,0.00066256,-0.00001972,0.00045867,-0.00371975
1326,2,0.00030208,-0.00070183,0.00051685,0.00077453,0.00015141,0.00042530,-0.00003903
1326,3,0.00026743,-0.00070947,0.00055845,0.00048670,0.00021015,0.00030760,-0.00003881
1326,4,0.00064996,-0.00057386,0.00064245,0.00024189,0.00021208,0.00017889,-0.00023952
1326,5,0.00077480,-0.00054711,0.00054250,0.00016940,0.00018659,0.00015835,-0.00025673
1326,6,0.00083538,-0.00055463,0.00025209,0.00008548,0.00012974,0.00015990,-0.00017761
1326,7,0.00078191,-0.00056034,0.00003232,0.00005654,0.00010333,0.00017930,-0.00008463
1326,8,0.00065731,-0.00058665,-0.00019556,0.00003163,0.00007175,0.00018913,0.00004163
1326,9,0.00051486,-0.00062360,-0.00032270,0.00004276,0.00006350,0.00018962,0.00014381
1326,10,0.00043151,-0.00056707,-0.00032952,0.00005037,0.00005586,0.00017519,0.00015503
1326,11,0.00038738,-0.00047463,-0.00024109,0.00004761,0.00005528,0.00015955,0.00010945
1326,12,0.00035838,-0.00036504,-0.00012817,0.00003819,0.00004993,0.00014249,0.00004494
1326,13,0.00030930,-0.00027055,-0.00004127,0.00003030,0.00004247,0.00012940,0.00000084
1326,14,0.00023467,-0.00019740,-0.00001107,0.00002912,0.00002584,0.00011444,-0.00000873
1326,15,0.00015417,-0.00015060,-0.00003744,0.00003574,0.00000616,0.00010014,0.00001129
1326,16,0.00009612,-0.00012447,-0.00008233,0.00004490,-0.00001110,0.00008505,0.00003689
1326,17,0.00006490,-0.00009975,-0.00011441,0.00005289,-0.00002398,0.00006892,0.00004975
1326,18,0.00005138,-0.00007148,-0.00011926,0.00005596,-0.00003178,0.00005185,0.00004645
1326,19,0.00005064,-0.00004162,-0.00009885,0.00005359,-0.00003443,0.00003547,0.00002994
1326,20,0.00005340,-0.00001754,-0.00006768,0.00004669,-0.00003305,0.00002354,0.00001061
1327,0,0.01842288,0.01507715,0.01228178,0.00004778,0.00007000,0.00006651,-0.01526060
1327,1,0.00850087,0.00573498,0.00597857,-0.00028292,-0.00040705,0.00029300,-0.00673814
1327,2,0.00439631,0.00245760,0.00199322,0.00047056,-0.00020211,0.00088752,-0.00294904
1327,3,0.00110175,0.00061517,-0.00224436,0.00066247,0.00032621,-0.00002476,0.00017581
1327,4,0.00086855,0.00020560,-0.00322386,0.00063199,0.00063189,0.00018990,0.00071657
1327,5,0.00205378,0.00088268,-0.00144071,0.00012371,0.00034339,0.00022542,-0.00049859
1327,6,0.00167144,0.00087981,-0.00112484,0.00016759,0.00040844,0.00012559,-0.00047547
1327,7,0.00081742,0.00038378,-0.00098565,0.00022053,0.00033892,0.00028773,-0.00007185
1327,8,0.00027717,0.00006474,-0.00100150,0.00027155,0.00030974,0.00024521,0.00021986
1327,9,-0.00009227,-0.00019331,-0.00093311,0.00025138,0.00026324,0.00022254,0.00040623
1327,10,-0.00010267,-0.00021685,-0.00078522,0.00018752,0.00019707,0.00013604,0.00036825
1327,11,0.00007268,-0.00012831,-0.00057230,0.00011455,0.00013571,0.00006977,0.00020931
1327,12,0.00024129,-0.00003105,-0.00039603,0.00007582,0.00008281,0.00001522,0.00006193
1327,13,0.00029825,0.00000132,-0.00026746,0.00006989,0.00004945,-0.00001777,-0.00001070
1327,14,0.00023928,-0.00002784,-0.00020421,0.00008215,0.00003137,-0.00003537,-0.00000241
1327,15,0.00012710,-0.00009046,-0.00016364,0.00010249,0.00006076,0.00000089,0.00004233
1327,16,0.00005926,-0.00009605,-0.00021558,0.00010399,0.00002453,-0.00003045,0.00008413
1327,17,0.00005444,-0.00008094,-0.00010604,0.00007921,-0.00000160,-0.00002157,0.00004418
1327,18,0.00005871,-0.00003064,-0.00004958,0.00006311,0.00001489,-0.00000306,0.00000717
1327,19,0.00008724,0.00000298,0.00001707,0.00006044,-0.00000240,-0.00001819,-0.00003576
1327,20,0.00009386,0.00001533,0.00004144,0.00005434,-0.00000730,-0.00001914,-0.00005021
1328,0,0.00001096,-0.00019522,-0.00016017,-0.00003459,-0.00003120,0.00003902,0.00011481
1328,1,0.00020281,0.00017411,-0.00006765,0.00006885,-0.00002742,0.00002513,-0.00010309
1328,2,0.00003979,-0.00010246,-0.00013208,-0.00000739,-0.00003063,0.00003315,0.00006492
1329,0,-0.00005121,-0.00006301,-0.00022671,0.00003365,-0.00001129,0.00000141,0.00011365
1329,1,0.00002650,0.00002768,-0.00014854,0.00002874,-0.00000928,-0.00000499,0.00003145
1330,0,0.00042978,0.00029229,0.00060827,0.00004886,0.00010369,-0.00022285,-0.00044344
1330,1,0.00015804,0.00008906,-0.00006321,0.00008945,-0.00003175,-0.00040613,-0.00006130
1330,2,0.00030390,0.00023234,0.00024627,0.00007122,0.00005377,-0.00020785,-0.00026084
1330,3,0.00017419,0.00005378,0.00013740,0.00002124,0.00005725,-0.00016866,-0.00012179
1330,4,0.00012834,-0.00000823,-0.00001321,0.00000824,0.00006137,-0.00008439,-0.00003563
1330,5,0.00007424,-0.00001576,-0.00002814,0.00001705,0.00003431,0.00000083,-0.00001011
1330,6,0.00005273,-0.00005696,0.00000812,0.00002090,0.00003652,-0.00000025,-0.00000129
1330,7,0.00004390,-0.00005447,0.00001381,0.00002228,0.00002549,-0.00000457,-0.00000108
1330,8,0.00002447,-0.00004699,0.00000489,0.00003437,0.00001362,-0.00000378,0.00000588
1331,0,0.01678306,0.01677188,0.01124140,-0.00001065,0.00007969,-0.00012846,-0.01493212
1331,1,0.00379700,0.00290730,0.00150524,0.00030823,-0.00035991,0.00020393,-0.00273652
1331,2,0.00027678,-0.00033800,0.00007468,0.00039934,-0.00016384,0.00012448,-0.00000449
1331,3,0.00012084,-0.00029780,-0.00026367,0.00031061,-0.00014024,0.00011142,0.00014687
1331,4,0.00017152,-0.00013925,-0.00013992,0.00023430,-0.00007084,0.00008077,0.00003588
1331,5,0.00010931,-0.00009546,-0.00000905,0.00015413,-0.00003273,0.00005628,-0.00000160
1331,6,0.00005805,-0.00011198,0.00003349,0.00010984,-0.00002059,0.00004485,0.00000682
1331,7,0.00001391,-0.00011656,0.00004065,0.00005912,-0.00001494,0.00003460,0.00002067
1331,8,-0.00000529,-0.00009423,0.00002238,0.00002332,-0.00000982,0.00002739,0.00002571
1332,0,0.00008721,-0.00000893,0.00000434,-0.00002442,0.00002309,0.00002072,-0.00002754
1332,1,0.00006802,-0.00002017,0.00000613,-0.00001794,0.00001648,0.00002142,-0.00001799
1333,0,0.01333684,0.02173325,0.01510730,0.00005906,0.00146365,0.00001798,-0.01672579
1333,1,0.00658079,0.01157772,0.00492144,-0.00044821,-0.00141625,0.00024251,-0.00769332
1333,2,0.00289870,0.00394767,0.00015203,-0.00088489,-0.00208536,0.00053258,-0.00233280
1333,3,0.00145249,0.00246548,-0.00044705,-0.00077032,-0.00177722,0.00038738,-0.00115697
1333,4,0.00077558,0.00231908,-0.00008715,-0.00030710,-0.00099656,0.00018448,-0.00100250
1333,5,0.00054496,0.00188381,0.00010864,-0.00014238,-0.00060225,0.00012649,-0.00084581
1333,6,0.00030602,0.00121120,0.00018144,-0.00006324,-0.00010518,0.00008218,-0.00056622
1333,7,0.00015410,0.00073518,0.00011933,-0.00011344,0.00006121,0.00008746,-0.00033620
1333,8,0.00005157,0.00042169,0.00003455,-0.00017586,0.00007197,0.00008914,-0.00016927
1333,9,-0.00000588,0.00024080,-0.00000971,-0.00018643,0.00002821,0.00008115,-0.00007507
1333,10,-0.00002828,0.00013406,-0.00002367,-0.00015616,-0.00001268,0.00006209,-0.00002737
1333,11,-0.00002958,0.00007518,-0.00003012,-0.00011168,-0.00002302,0.00004459,-0.00000516
1333,12,-0.00001870,0.00004057,-0.00003907,-0.00007462,-0.00001625,0.00003014,0.00000574
1333,13,-0.00000724,0.00001967,-0.00004455,-0.00005334,-0.00000188,0.00001985,0.00001070
1333,14,-0.00000066,0.00000726,-0.00004175,-0.00004475,0.00000893,0.00001055,0.00001171
1333,15,0.00000222,-0.00000203,-0.00002917,-0.00004210,0.00001277,0.00000275,0.00000966
1334,0,0.01988841,0.01688934,0.01389211,-0.00030611,-0.00019452,0.00003757,-0.01688996
1334,1,0.00932875,0.00646848,0.00472322,-0.00097779,-0.00047007,-0.00044218,-0.00684015
1334,2,0.00422109,0.00077814,0.00024835,-0.00037229,-0.00060475,0.00002623,-0.00174919
1334,3,0.00246308,-0.00079260,-0.00094482,-0.00001336,-0.00034537,0.00026372,-0.00024189
1334,4,0.00202932,-0.00047010,-0.00075066,0.00033543,-0.00014949,0.00012181,-0.00026952
1334,5,0.00177455,-0.00014087,-0.00054646,0.00029671,-0.00017488,-0.00001759,-0.00036241
1334,6,0.00128096,-0.00006417,-0.00063467,0.00024309,-0.00013269,0.00005525,-0.00019404
1334,7,0.00080688,-0.00010382,-0.00087175,0.00017794,-0.00012164,0.00006753,0.00005623
1334,8,0.00042417,-0.00010593,-0.00098016,0.00015014,-0.00009150,0.00011248,0.00022064
1334,9,0.00016478,-0.00007334,-0.00100954,0.00014695,-0.00009395,0.00011718,0.00030604
1334,10,0.00000797,0.00000198,-0.00088832,0.00014046,-0.00010066,0.00011313,0.00029279
1334,11,-0.00011926,0.00015542,-0.00056737,0.00010720,-0.00005928,0.00005685,0.00017707
1334,12,-0.00017188,0.00005562,-0.00063920,0.00005463,-0.00011137,0.00008589,0.00025182
1334,13,-0.00014677,-0.00005878,-0.00062022,-0.00003069,-0.00008208,0.00005890,0.00027526
1334,14,-0.00019096,0.00003893,-0.00051172,-0.00007806,-0.00013115,0.00005777,0.00022125
1334,15,-0.00021546,0.00010425,-0.00039015,-0.00012838,-0.00010733,0.00005094,0.00016712
1334,16,-0.00023935,0.00016011,-0.00030659,-0.00014499,-0.00009156,0.00003853,0.00012861
1334,17,-0.00022311,0.00018152,-0.00024920,-0.00014253,-0.00006344,0.00002401,0.00009693
1334,18,-0.00019104,0.00018488,-0.00019518,-0.00013088,-0.00004146,0.00000770,0.00006712
1334,19,-0.00015744,0.00018462,-0.00013650,-0.00011777,-0.00002612,-0.00000526,0.00003644
1334,20,-0.00012685,0.00018869,-0.00007654,-0.00010245,-0.00001351,-0.00001726,0.00000490
1334,21,-0.00011300,0.00019051,-0.00002387,-0.00008919,-0.00000485,-0.00002366,-0.00001788
1334,22,-0.00010709,0.00017409,-0.00004195,-0.00007582,-0.00001530,-0.00002095,-0.00000835
1334,23,-0.00011307,0.00015446,-0.00006234,-0.00006559,-0.00001494,-0.00002057,0.00000698
1334,24,-0.00010522,0.00012710,-0.00009288,-0.00005051,-0.00001191,-0.00002497,0.00002367
1334,25,-0.00008720,0.00011500,-0.00009579,-0.00004217,-0.00000712,-0.00002870,0.00002266
1334,26,-0.00003860,0.00008696,-0.00010536,-0.00002188,-0.00000525,-0.00004101,0.00001900
1334,27,-0.00003185,0.00009372,-0.00009331,-0.00002614,-0.00000154,-0.00003474,0.00001048
1334,28,-0.00001613,0.00009518,-0.00006784,-0.00002906,-0.00000321,-0.00002801,-0.00000374
1335,0,0.00008452,-0.00013433,0.00010570,0.00004823,0.00009999,-0.00003053,-0.00001863
1335,1,0.00008906,-0.00018466,0.00011139,0.00007133,0.00009309,-0.00003790,-0.00000526
1335,2,0.00010328,-0.00016358,0.00012917,0.00007117,0.00010691,-0.00003626,-0.00002296
1335,3,0.00016594,-0.00008090,0.00010368,0.00006856,0.00014878,-0.00003252,-0.00006291
1335,4,0.00018777,-0.00009412,0.00006564,0.00001152,0.00020870,-0.00003850,-0.00005309
1335,5,0.00026466,0.00022803,0.00004099,-0.00011645,0.00016778,-0.00010854,-0.00017789
1335,6,0.00026652,0.00017451,-0.00000075,-0.00005465,0.00017351,-0.00008690,-0.00014676
1335,7,0.00025808,-0.00000592,-0.00009601,-0.00006465,0.00007341,-0.00003794,-0.00005205
1335,8,0.00012748,-0.00008800,-0.00013367,-0.00008854,0.00001194,-0.00004709,0.00003140
1335,9,0.00003078,0.00001476,-0.00012872,-0.00007247,-0.00011178,-0.00003227,0.00002773
1335,10,0.00007458,0.00007972,-0.00026180,-0.00010439,-0.00017758,-0.00000782,0.00003583
1335,11,0.00005135,-0.00000517,-0.00016999,-0.00008027,-0.00011600,-0.00001423,0.00004127
1335,12,0.00004930,0.00001116,-0.00014386,-0.00004116,-0.00010225,0.00000490,0.00002780
1335,13,0.00002667,-0.00000208,-0.00012165,-0.00002917,-0.00008697,0.00000769,0.00003235
1335,14,0.00003706,0.00003030,-0.00010916,-0.00001800,-0.00008058,0.00001670,0.00001394
1335,15,0.00002517,0.00002270,-0.00008749,-0.00002294,-0.00006017,0.00000954,0.00001321
1336,0,-0.00010256,-0.00010836,-0.00004127,0.00000569,-0.00005164,0.00000013,0.00008406
1336,1,0.00002281,0.00000675,0.00007234,0.00000647,-0.00009226,0.00000043,-0.00003397
1337,0,0.02007871,0.02014476,0.01406688,0.00002070,0.00005987,-0.00005865,-0.01809678
1337,1,-0.01353246,-0.02113234,-0.00487403,-0.00627818,-0.00028720,0.00059803,0.01317961
1337,2,0.00845714,0.00656897,0.00717582,-0.00184283,-0.00012230,0.00014120,-0.00740064
1337,3,0.00331229,0.00128315,0.00452714,-0.00186448,-0.00024521,0.00016315,-0.00304086
1337,4,-0.00053624,-0.00241785,0.00164801,-0.00230990,-0.00037071,0.00027559,0.00043536
1337,5,-0.00029694,-0.00078781,0.00193639,-0.00085392,-0.00031645,0.00009358,-0.00028388
1337,6,0.00124350,0.00042306,0.00302508,-0.00075433,-0.00028608,0.00009270,-0.00156388
1337,7,0.00057483,0.00028928,0.00253372,-0.00049101,-0.00024058,0.00003542,-0.00113261
1337,8,-0.00007211,-0.00009953,0.00179695,-0.00024949,-0.00025092,0.00004176,-0.00054177
1337,9,-0.00037925,-0.00014034,0.00154152,0.00012412,-0.00017690,-0.00001944,-0.00034064
1337,10,-0.00040176,-0.00001705,0.00140320,0.00020732,-0.00012453,-0.00002997,-0.00032813
1337,11,-0.00024382,-0.00009890,0.00126279,0.00024211,-0.00010802,0.00001725,-0.00030669
1337,12,-0.00024099,-0.00009805,0.00126098,0.00024157,-0.00010682,0.00001680,-0.00030732
1337,13,-0.00023445,-0.00010212,0.00109147,0.00017806,-0.00008351,0.00003446,-0.00025163
1337,14,-0.00005919,-0.00016140,0.00052014,0.00009374,0.00001455,0.00011190,-0.00009985
1337,15,-0.00009095,-0.00001233,0.00038987,0.00003172,-0.00000055,0.00010409,-0.00009553
1337,16,-0.00003617,-0.00000817,0.00033689,0.00007114,0.00001911,0.00009469,-0.00009752
1337,17,-0.00003371,-0.00000600,0.00033638,0.00007555,0.00001653,0.00009577,-0.00009889
1337,18,-0.00004967,0.00001368,0.00017213,0.00005592,0.00000744,0.00006389,-0.00004538
1337,19,-0.00002737,-0.00001815,0.00007724,0.00003754,-0.00000897,0.00005353,-0.00001057
1338,0,0.00066918,0.00068485,-0.00102262,0.00000389,0.00000478,0.00009351,-0.00011047
1338,1,-0.00001232,-0.00036887,-0.00075358,-0.00024992,-0.00012633,0.00012639,0.00037826
1338,2,0.00065574,0.00067916,-0.00074391,-0.00001591,-0.00001982,0.00011822,-0.00019700
1338,3,0.00026725,-0.00011669,-0.00074908,-0.00023115,-0.00004761,0.00009042,0.00019951
1338,4,0.00051511,0.00043398,-0.00039209,-0.00014821,-0.00009592,0.00010890,-0.00018567
1338,5,0.00056135,0.00045661,-0.00034324,-0.00003269,0.00001757,0.00010083,-0.00022491
1338,6,0.00037584,0.00034605,-0.00046549,-0.00015806,-0.00003378,0.00007743,-0.00008546
1338,7,0.00034241,-0.00001568,-0.00055388,-0.00010169,-0.00007607,0.00012738,0.00007571
1338,8,0.00026804,0.00020405,-0.00049579,-0.00012964,-0.00004604,0.00008439,0.00000790
1338,9,0.00021536,-0.00000519,-0.00045728,-0.00017086,-0.00006484,0.00008311,0.00008237
1338,10,-0.00008325,-0.00010273,-0.00046950,-0.00010997,-0.00004173,0.00006965,0.00021849
1338,11,-0.00000447,-0.00005937,-0.00044668,-0.00010464,-0.00003703,0.00005776,0.00017017
1338,12,0.00005518,-0.00000500,-0.00038675,-0.00009226,-0.00001084,0.00005435,0.00011219
1338,13,0.00003207,-0.00000221,-0.00032334,-0.00004234,-0.00000853,0.00000318,0.00009782
1338,14,-0.00001959,-0.00001122,-0.00024279,-0.00001053,0.00001620,0.00001140,0.00009120
1338,15,-0.00007213,-0.00002831,-0.00016567,0.00001957,0.00001446,-0.00000638,0.00008870
1339,0,0.00035068,0.00037598,-0.00078380,0.00010113,-0.00002551,-0.00006366,0.00001905
